userID,年龄,所在省,所在地,creditedNum,文凭,性别,身高,自我介绍,学历认证,身份认证,手机认证,芝麻信用认证,身份通认证,昵称,照片,恋爱状态,标签,住房,体型,体重,偏爱约会方式,公司性质,公司行业,厨艺状况,本人婚姻状况,要求伴侣婚姻状况,要求伴侣学历,宗教信仰,家中排行,家乡,家务分工,属相,工作状况,希望对方看重,要求伴侣年龄,恋爱类型,想何时结婚,户口,所在地区,所学专业,择偶要求_有无子女,掌握语言,星座,是否吸烟,是否喝酒,是否想要小孩,要求伴侣月收入,月薪,有无子女,期待婚礼形式,母亲工作,毕业学校,民族,父亲工作,父母医保,父母情况,父母经济,生活作息,相貌自评,职业,血型,要求伴侣购房情况,购车,要求伴侣身高
73967940,31,湖北,湖北武汉,0,本科,女,160,我是一个典型的小女人··喜欢照顾人·也喜欢被人照顾·我喜欢唱歌··平时娱乐就是和朋友去KTV··爱好烹饪··在外面吃到了好吃的··就喜欢回来研究··如果研究出来了··就会很有成就感··O(∩_∩)O~我的要求不高··不需要他大富大贵··但是要有责任感和上进心··我不需要他有车··因为我们结婚时会有的··要有稳定的工作··稳定的住房··或即将有稳定的住房·希望能和一个真诚的他组成一个温馨的家庭··,0,0,0,0,0,rison,有,,随和/早起鸟/身材匀称/厨艺不错/无神论/慢热型,,匀称,45,一起打游戏或者一起看电影,私营企业,,色香味俱全,未婚,未婚,不限,无神论,独生子女,湖北武汉,一起分工合作,虎,朝九晚五,性格，心灵,27~33岁,,两年以内,,湖北省,外文类,不限,英语,处女座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,中式婚礼，宴请宾客,,,其它民族,,,父母健在,,早睡早起,,其它,O型,"与父母同住,已购房(无贷款)",需要时购置,168~180厘米
56992421,35,福建,福建三明,3,高中,女,160,"希望找到一个可以托付终身的，可以相互关心爱护的，并且比较负责任的，对方要有自己房子，请未婚的不要来打扰我，因为我觉得这不可能,还有骗人的请离我远点",0,1,1,0,1,天使之吻,有,,有神论/厨艺不错,与父母同住,较胖,64,,,商业/贸易,能做几样可口的小菜,离异,离异,不限,佛教,独生子女,浙江杭州,希望对方承担家务,狗,,,30~40岁,艺术家型,,,福建省,,不限,中文(普通话),射手座,不吸烟，但不反感,兴致时小酌,还没想好,"4000-5000,7000-10000",2000以下,有，和我住一起,,,,汉族,,,父母健在,,偶尔熬夜,1,财务/审计/税务,B型,已购房(无贷款),,170~178厘米
58627082,31,河南,河南焦作,1,中专/职高/技校,女,160,"喜欢的，要么错过了，要么已经名草有主了,喜欢我的，总觉得缺少一种感觉。于是我报着追求真感情的态度，寻找爱情。可是总觉得交际面太窄，没有办法认识理想的类型；抱着试试看的态度注册了百合网，希望在这里收获我的爱情，我的他是你吗？期待有缘的人......",0,0,1,0,0,野蠻de兎子,有,,身材苗条/无神论,与父母同住,较瘦,47,,,餐饮,,离异,未婚,不限,无神论,,河南焦作,,虎,,,24~28岁,表演者型,,,河南省,,不限,中文(普通话),魔羯座,不吸烟，但不反感,不喝酒,还没想好,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000以下,没有,,,,汉族,,,,,,,酒店/旅游/餐饮/娱乐,,已购房(无贷款),,175~180厘米
6103541,37,北京,北京朝阳,3,本科,女,164,貌似一部《咱们结婚吧》，让32岁变成了一个尴尬的年龄，O(∩_∩)O哈哈~不过我仍然更喜欢现在的自己，并且坚信这是最好的年纪，最好的状态，希望能遇到合适的你~阅读，走路，看街边的人；努力做对并做好该做的事情；喜欢一切美好的东西并由衷地欣赏………越来越不知道该说什么…………找个懂得分享和分担的人，简简单单地生活，不做作就好，开心就好…………另：资料里什么都没有的人，请不要给我发信，谢谢！个子不到一米七的也别发信了，纯属个人爱好，敬请谅解！离异真心没什么，发自内心接受，但是有宝宝，只能祝福您了！还有请至少有一样爱好或者热衷一件事情，我不喜欢什么都无所谓的状态！时间越久越开始怀疑——还有安静的人吗？还有平和的人吗？还有笑容干净眼神温暖愿意花时间了解彼此享受细水长流的人吗？还有吗？内心要足够强大！无论多久，仍坚信，会拥有彼此默契和谐的爱情！相信美好！相信未来！再另，一切不以结婚为目的的恋爱都是耍流氓！请把你周围的花花草草打扫干净了，，净身拜见本姑娘！！！！！~,0,1,1,0,1,sharon！,有,,高管/厨艺不错/无神论/身材匀称/随和/想结婚,租房,匀称,58,彼此相依相偎,,营销/市场/策划,能做几样可口的小菜,未婚,未婚,不限,无神论,老大,山西太原,一起分工合作,鸡,,性格，心灵,30~45岁,记者型,一年以内,,北京市,,不限,中文(普通话),双子座,不吸，很反感,不喝酒,想,"7000-10000,15000-20000,30000-50000",10000-20000,没有,户外婚礼，温馨浪漫,,,汉族,,,父母健在,,偶尔懒散,6,高级经营管理,AB型,"与父母同住,已购房(无贷款)",,170~196厘米
60998844,31,广东,广东东莞,1,中专/职高/技校,女,158,1.我不贪心，也不等待。我找到感觉对的人，就决定了。我不喜欢左顾右盼，我的时间有限，我想用有限的时间跟另一个人过更好的生活，而不是用我的生命，去找一个更好的人。2.我工作生活中都是属于活波开朗的、很多时候我希望能带给朋友和周边的人都是最好的一面、3.我希望找的是一个成熟稳重。顾家型的.不赌博有孝心的男人。4.希望我心目中的他能够早点出现、是你吗？5.我没有邮票。来信请贴邮票、要不然我看不见你们的信哦、谢谢！,0,0,1,0,0,Tina,无,已经结婚了,身材匀称/随和/无神论/厨艺不错/看重感觉,与父母同住,匀称,50,共赴浪漫之旅,私营企业,营销/市场/策划,能做几样可口的小菜,已婚,未婚,不限,无神论,独生子女,,看各自闲忙，协商分担,兔,,性格，心灵,26~30岁,表演者型,时机成熟时就结婚,,广东省,艺术类,不限,"中文(普通话),中文(广东话)",双子座,不吸烟，但不反感,社交需要喝,想,7000-10000,2000-5000,没有,中式婚礼，宴请宾客,,,汉族,,,父母健在,,偶尔熬夜,2,其它,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,173~176厘米
56771768,28,宁夏,宁夏银川,3,本科,女,173,每个女生都是一个公主，等待着她的王子牵着她的手，永远的保护她,0,1,1,0,1,囡囡,有,正在恋爱中,身材匀称/无神论/高个子/自信,与父母同住,匀称,,,,其它,,未婚,未婚,不限,无神论,,,,蛇,,,20~25岁,发明家型,,,宁夏回族自治区,,不限,,天秤座,不吸烟，但不反感,不喝酒,还没想好,"4000-5000,7000-10000",2000以下,没有,,,宁夏大学,汉族,,,,,,8,其它,A型,已购房(无贷款),,180~185厘米
57389132,29,广东,广东韶关,1,高中,女,162,我已经找到了心中的那个他。欢迎你们的祝福，谢谢。10.10.24,0,0,1,0,0,芷汐,无,已经结婚了,身材匀称/无神论,与父母同住,匀称,50,,,餐饮,,已婚,未婚,不限,无神论,,广东韶关,,蛇,,,22~28岁,作家型,,,广东省,,不限,,双鱼座,不吸烟，但不反感,不喝酒,,4000-5000,2000以下,没有,,,,汉族,,,,,,1,酒店/旅游/餐饮/娱乐,,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,172~185厘米
50231175,31,江西,江西上饶,3,本科,女,160,黑夜是我的舞台，我是自己舞台中的主角。现实中有一个真实的你，而你却是我现实中的一个梦，网络中的神话。匆匆走过21年的岁月，依然孑然一身。回首曾经的岁月，纯粹学校的环境，无缘认识很多的人；宁缺无滥的要求，把自己闭塞于开始的印象之中，对于感情缺乏主动而传统的性格，让自己成了守候一族。相信人间真善美的东西，总保持一份乐观，也许是因为偶尔盲目的乐观，有时看起来傻傻的；喜欢把问题简单化，从简简单单的生活中体会生活的美好和温馨；活泼开朗宽容，偶尔也有点固执；喜欢跟朋友们一起热闹，也喜欢在安静的空间里做些简单的事情。喜欢音乐，K歌；喜欢看书，看些不是很深刻的书;－）；喜欢运动，篮球、羽毛球、乒乓球技术水平不高，空暇的时候经常玩一下；喜欢贴近自然，在不喧闹的田园中领略自然的魅力。爱情是不是永远的激情，而是淡淡生活中的细水常流，爱情需要真诚、宽容、专一来灌溉，爱情更是婚姻的通行证。我渴望一份朴实的爱情。有人说，在对的时间遇见对的人，是一生幸福。在对的时间里，我望穿秋水，等待一份真的情，等待一个对的人。,0,1,1,0,1,wangjing,有,正在恋爱中,自信/身材匀称/无神论,,匀称,50,,,计算机/网络,,未婚,未婚,不限,无神论,,江西吉安,,虎,,,23~30岁,公务员型,,,江西省,,不限,,狮子座,不吸烟，但不反感,兴致时小酌,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,8,其它,O型,已购房(无贷款),,170~180厘米
4468420,39,河南,河南周口,0,高中,女,150,如果有缘，做个朋友；如果有缘有份，那就是彼此的幸运。,0,0,0,0,0,sumeifengling,无,,无神论/身材苗条,与父母同住,苗条,44,,,计算机/网络,,未婚,未婚,不限,无神论,,河南周口,,羊,,,26~29岁,冒险家型,,,河南省,,不限,,双子座,不吸烟，但不反感,不喝酒,想,2000以下,2000-5000,没有,,,,汉族,,,,,,6,其它,B型,已购房(无贷款),,170~175厘米
53783461,36,湖北,湖北武汉,0,本科,女,160,祝天下有情人终成眷属！！,0,0,0,0,0,linda,无,已经结婚了,无神论/自信/身材匀称,,匀称,48,,,科研/教育,,已婚,未婚,不限,无神论,,浙江杭州,,狗,,,27~36岁,表演者型,,,湖北省,,不限,,双子座,不吸烟，但不反感,不喝酒,想,"7000-10000,15000-20000",2000-5000,没有,,,,汉族,,,,,,8,教育/培训,A型,已购房(无贷款),,172~180厘米
403449,35,上海,上海杨浦,1,本科,女,164,"Lamiaallegrez'elamaninconia,E'lmioripososonquestidisagi.忧郁是我的快乐，不安是我的休息！",0,0,1,0,0,irispazzia9,有,,无神论/身材匀称,与父母同住,匀称,51,,,制造业,,未婚,未婚,不限,无神论,,上海杨浦,,猪,,,29~37岁,教师型,,,上海市,,不限,中文(普通话),双鱼座,不吸烟，但不反感,不喝酒,想,"15000-20000,30000-50000",10000-20000,没有,,,,汉族,,,,,,7,其它,O型,已购房(无贷款),,174~185厘米
50219532,33,北京,北京怀柔,0,本科,女,165,"缘分是光合作用下的一个奇迹,如果时间对了,就属于你!嘻嘻……有我所爱,爱我所有!",0,0,0,0,0,静水流深,无,已经结婚了,身材匀称/自信/在校生/无神论,,匀称,48,,,,,已婚,未婚,不限,无神论,,北京怀柔,,鼠,,,23~28岁,哲学家型,,,北京市,,不限,,射手座,,,还没想好,"4000-5000,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,8,,B型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,172~185厘米
56485622,33,河北,河北唐山,1,高中,女,155,两个人在一起就像咖啡与糖，少了哪一个都会有不同的味道，要么苦涩，要么苦中带甜。当糖和咖啡加在一起的时候，可能开始会有一点苦涩，但是越回味越觉得那味道的美妙。先苦后甜就是人生最美好的诠释。共同建立的美好才会一辈子拥有那无尽的回味！,0,0,1,0,0,红太狼,无,已经结婚了,身材匀称/少数民族/有神论/自信,与父母同住,匀称,48,,,制造业,,已婚,未婚,不限,佛教,,河北唐山,,牛,,,26~33岁,记者型,,,河北省,,不限,,双鱼座,不吸烟，但不反感,兴致时小酌,还没想好,7000-10000,2000以下,没有,,,,蒙古族,,,,,,10,其它,B型,已购房(无贷款),,172~178厘米
53826519,34,福建,福建龙岩,0,本科,女,161,"善良,孝顺,有童心",0,0,0,0,0,心宁,无,已经结婚了,无神论/自信/身材苗条,与父母同住,苗条,50,,,商业/贸易,,已婚,不限,不限,无神论,,福建龙岩,,鼠,,,27~33岁,哲学家型,,,福建省,,不限,中文(普通话),巨蟹座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,8,其它,O型,",与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",,170~175厘米
62069764,28,辽宁,辽宁鞍山,1,高中,女,160,我的性格特点是活泼开朗；业余时间我喜欢看书；我憧憬的生活是不愁吃喝；我希望我爱人是懂我的人；此外我还想补充希望很快找到你。,0,0,1,0,0,姚贰胖,有,已经结婚了,有上进心/有神论/看重感觉,租房,,,牵手漫步在公园,,,不太会，但愿为心爱的人学习,已婚,未婚,不限,道教,老二,,希望对方承担家务,蛇,,性格，心灵,25~28岁,教师型,时机成熟时就结婚,,辽宁省,,不限,中文(普通话),天蝎座,不吸烟，但不反感,不喝酒,视情况而定,"2000以下,4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,中式婚礼，宴请宾客,,,汉族,,,父母健在,,偶尔熬夜,,客服及技术支持,,,,175~183厘米
54085029,31,北京,北京海淀,0,本科,女,176,幸福是什么我的答案是幸福也许就在你的身边感受到时一定要紧紧把它抓牢它会让你温暖安心爱情像奶茶一样有着牛奶的香醇诱人茗茶的清香让人回味一生我想要的生活是37度的奶茶和体温一样刚刚好我相信世上每个人都是完美的曾经的经历只是寻找幸福路上的一个驿站走到驿站里歇息的男女也许会暂时彼此温暖但终归会走出去两人便成为两条平行线不会相交终有一天找到彼此的心灵港湾各自幸福感谢我的他几个月来一直陪伴着我我们从普通朋友到好友几天前成为恋人他的善良、沉稳。。。。。。无一不让我动容如果把女人比喻为水他就是包容我呵护我的小溪有他陪伴我的心从此波澜不惊有人说，每个女孩都曾是单翼的天使，为了寻找真爱而坠入人间。若是她们找到了真爱，就等于找到了另一只翅膀……我想这也许就是我寻觅已久的幸福最后希望每一个姐妹都能找到属于自己的happiness,0,0,0,0,0,OneDream,无,已经结婚了,自信/高个子/身材苗条/无神论,与父母同住,较瘦,51,,,健康/医疗,,已婚,未婚,不限,无神论,,北京东城,,虎,,,24~29岁,哲学家型,,,北京市,,不限,,射手座,不吸烟，但不反感,不喝酒,想,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,没有,,,,汉族,,,,,,8,其它,B型,"与父母同住,已购房(无贷款),住单位房",,178~186厘米
6363570,36,四川,四川成都,0,硕士,女,158,"来自鲁西北的偏僻农村，很穷。阅读于我，如水如氧，一生不可或缺;思维活跃，视野开阔。喜欢思考思想性的东西，喜欢文学，喜欢宗教,喜欢哲学;喜欢思考的快乐!性格比较男孩子气。天生一颗苍老的灵魂。内心细腻.我理想的人：聪明，稳重，脉脉温情;能够给我提供一个稳定的家，比较有规律的作息;穷一点无所谓。",0,0,0,0,0,学静,有,正在恋爱中,身材苗条/有神论/高学历/在校生,需要时购置,较瘦,46,,,科研/教育,,未婚,未婚,不限,信神但未定教,,山东滨州,,鸡,,,25~35岁,哲学家型,,,四川省,,不限,,射手座,不吸烟，但不反感,不喝酒,想,"2000以下,4000-5000,7000-10000",2000以下,没有,,,,汉族,,,,,,7,在校学生,B型,"与父母同住,需要时购置,已购房(无贷款),住单位房",,165~185厘米
59853374,46,贵州,贵州毕节,1,初中,女,159,我是一个善良心直口快个性开朗的女人在茫茫人海中真心寻找一个能共度一生的对象期待你的出现非诚勿扰！！！！！,0,0,1,0,0,雪儿,无,已经结婚了,销售员/身材丰满,住单位房,丰满,52,,,计算机/网络,,已婚,不限,不限,,,贵州毕节,,猪,,,36~45岁,主人型,,,贵州省,,不限,,天秤座,,,还没想好,4000-5000,2000-5000,有，不和我住一起,,,,,,,,,,7,销售,,已购房(无贷款),,170~180厘米
50642519,31,辽宁,辽宁丹东,1,本科,女,171,eieieieieieieieieiiiiiiiiiiiiiiiiiiiiiiiiiiii,0,0,1,0,0,不知道小姐,无,正在恋爱中,无神论/高个子/在校生/身材苗条,,苗条,49,,,,,未婚,未婚,不限,无神论,,辽宁鞍山,,兔,,,24~28岁,记者型,,,辽宁省,,不限,,水瓶座,,,想,"4000-5000,7000-10000,15000-20000,30000-50000",,没有,,,,汉族,,,,,,1,,O型,"已购房(无贷款),住单位房,住亲朋家",,178~183厘米
73522426,35,福建,福建福州,1,高中,女,159,大家好，你是会员才给我发信息哦，不然我也看不见你的来信的哦，看不见所以不会回，不好意思哦，我是一个小女人，开朗的女孩，现在常住地点在福建省福州市，我平时的业余时间喜欢美食，旅行，看电影，与朋友聚会，我理想中的约会方式是一起看电影，牵手漫步在公园，彼此相依相偎，一起做饭，希望将来过孩子在做作业老公在辅导，安定、温馨的生活。对于我的另一半，我希望他是一个幽默的男士……希望在百合网能找到牵手一辈子的他。,0,0,1,0,0,美美,有,已经结婚了,随和/有上进心/销售员/身材匀称/看重感觉/有神论,租房,匀称,45,一起打游戏或者一起看电影,,,不太会，但愿为心爱的人学习,已婚,不限,不限,佛教,老二,,看各自闲忙，协商分担,狗,,性格，心灵,32~38岁,记者型,时机成熟时就结婚,,福建省,社会学类,不限,中文(普通话),处女座,不吸烟，但不反感,社交需要喝,视情况而定,"4000-5000,7000-10000,15000-20000,30000-50000",2000-5000,有，不和我住一起,中式婚礼，宴请宾客,,,汉族,,,父母健在,,偶尔熬夜,,销售,AB型,已购房(无贷款),,170~186厘米
